Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:06:04.219, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:09:30.416660,  858.81906,  106.88762, 000000
2020-12-17 14:09:30.416915,  850.85790,  106.88762, 000000
2020-12-17 14:09:30.417172,  842.88912,  106.88762, 000000
2020-12-17 14:09:30.417428,  835.40528,  106.88762, 000000
2020-12-17 14:09:30.417684,  828.79381,  106.88762, 000000
2020-12-17 14:09:30.417940,  823.57876,  106.88762, 000000
2020-12-17 14:09:30.418195,  820.32507,  106.88762, 000000
2020-12-17 14:09:30.418452,  819.27579,  106.88762, 000000
2020-12-17 14:09:30.418708,  820.27679,  106.88762, 000000
2020-12-17 14:09:30.418964,  822.96090,  106.88762, 000000
2020-12-17 14:09:30.419219,  826.52204,  106.88762, 000000
2020-12-17 14:09:30.419476,  830.68006,  106.88762, 000000
2020-12-17 14:09:30.419732,  835.25627,  106.88762, 000000
2020-12-17 14:09:30.419987,  839.89673,  106.88762, 000000
2020-12-17 14:09:30.420244,  844.55698,  106.88762, 000000
2020-12-17 14:09:30.420500,  848.69914,  106.88762, 000000
2020-12-17 14:09:30.420756,  852.21773,  106.88762, 000000
2020-12-17 14:09:30.421012,  854.77536,  106.88762, 000000
2020-12-17 14:09:30.421268,  856.04232,  106.88762, 000000
2020-12-17 14:09:30.421524,  855.79627,  106.88762, 000000
2020-12-17 14:09:30.421780,  853.55370,  106.88762, 000000
2020-12-17 14:09:30.422036,  849.07131,  106.88762, 000000
2020-12-17 14:09:30.422292,  842.62889,  106.88762, 000000
2020-12-17 14:09:30.422548,  834.75845,  106.88762, 000000
2020-12-17 14:09:30.422804,  826.29399,  106.88762, 000000
2020-12-17 14:09:30.423059,  817.75754,  106.88762, 000000
2020-12-17 14:09:30.423316,  808.88431,  106.88762, 000000
2020-12-17 14:09:30.423572,  799.55380,  106.88762, 000000
2020-12-17 14:09:30.423828,  790.15963,  106.88762, 000000
2020-12-17 14:09:30.424083,  781.53651,  106.88762, 000000
2020-12-17 14:09:30.424340,  774.59984,  106.88762, 000000
2020-12-17 14:09:30.424596,  770.06166,  106.88762, 000000
2020-12-17 14:09:30.424852,  767.86189,  106.88762, 000000
2020-12-17 14:09:30.425108,  768.11080,  106.88762, 000000
2020-12-17 14:09:30.425364,  770.83175,  106.88762, 000000
2020-12-17 14:09:30.425620,  776.03953,  106.88762, 000000
2020-12-17 14:09:30.425875,  783.28030,  106.88762, 000000
2020-12-17 14:09:30.426131,  791.88852,  106.88762, 000000
2020-12-17 14:09:30.426388,  801.37782,  106.88762, 000000
2020-12-17 14:09:30.426644,  811.08193,  106.88762, 000000
2020-12-17 14:09:30.426900,  820.79642,  106.88762, 000000
2020-12-17 14:09:30.427155,  830.06101,  106.88762, 000000
2020-12-17 14:09:30.427412,  838.45716,  106.88762, 000000
2020-12-17 14:09:30.427668,  845.71212,  106.88762, 000000
2020-12-17 14:09:30.427924,  851.52667,  106.88762, 000000
2020-12-17 14:09:30.428180,  855.80712,  106.88762, 000000
2020-12-17 14:09:30.428436,  858.14541,  106.88762, 000000
2020-12-17 14:09:30.428692,  858.12586,  106.88762, 000000
2020-12-17 14:09:30.428947,  855.55749,  106.88762, 000000
2020-12-17 14:09:30.429204,  850.35460,  106.88762, 000000
2020-12-17 14:09:30.429460,  842.84454,  106.88762, 000000
2020-12-17 14:09:30.429716,  833.71239,  106.88762, 000000
2020-12-17 14:09:30.429972,  823.51821,  106.88762, 000000
2020-12-17 14:09:30.430228,  813.00299,  106.88762, 000000
2020-12-17 14:09:30.430484,  802.97666,  106.88762, 000000
2020-12-17 14:09:30.430739,  793.89446,  106.88762, 000000
2020-12-17 14:09:30.430996,  786.42456,  106.88762, 000000
2020-12-17 14:09:30.431252,  780.93939,  106.88762, 000000
2020-12-17 14:09:30.431508,  777.77331,  106.88762, 000000
2020-12-17 14:09:30.431764,  777.37992,  106.88762, 000000
2020-12-17 14:09:30.432019,  779.49362,  106.88762, 000000
2020-12-17 14:09:30.432276,  784.08806,  106.88762, 000000
2020-12-17 14:09:30.432532,  790.68212,  106.88762, 000000
2020-12-17 14:09:30.432788,  798.68155,  106.88762, 000000
2020-12-17 14:09:30.433044,  807.85983,  106.88762, 000000
2020-12-17 14:09:30.433300,  817.74204,  106.88762, 000000
2020-12-17 14:09:30.433556,  829.38497,  106.88762, 000000
2020-12-17 14:09:30.433811,  839.79957,  106.88762, 000000
2020-12-17 14:09:30.434068,  849.49379,  106.88762, 000000
2020-12-17 14:09:30.434324,  858.50077,  106.88762, 000000
2020-12-17 14:09:30.434580,  865.06277,  106.88762, 000000
2020-12-17 14:09:30.434836,  871.37084,  106.88762, 000000
2020-12-17 14:09:30.435091,  876.15853,  106.88762, 000000
2020-12-17 14:09:30.435348,  878.61031,  106.88762, 000000
2020-12-17 14:09:30.435604,  878.53735,  106.88762, 000000
2020-12-17 14:09:30.435860,  876.28644,  106.88762, 000000
2020-12-17 14:09:30.436116,  871.94353,  106.88762, 000000
2020-12-17 14:09:30.436372,  866.04982,  106.88762, 000000
2020-12-17 14:09:30.436628,  859.02839,  106.88762, 000000
2020-12-17 14:09:30.436883,  851.22221,  106.88762, 000000
2020-12-17 14:09:30.437140,  843.36381,  106.88762, 000000
2020-12-17 14:09:30.437396,  835.77042,  106.88762, 000000
2020-12-17 14:09:30.437652,  828.97942,  106.88762, 000000
2020-12-17 14:09:30.437908,  823.53144,  106.88762, 000000
2020-12-17 14:09:30.438164,  819.85836,  106.88762, 000000
2020-12-17 14:09:30.438420,  818.44597,  106.88762, 000000
2020-12-17 14:09:30.438676,  819.28735,  106.88762, 000000
2020-12-17 14:09:30.438932,  821.80457,  106.88762, 000000
2020-12-17 14:09:30.439188,  825.35808,  106.88762, 000000
2020-12-17 14:09:30.439444,  829.51169,  106.88762, 000000
2020-12-17 14:09:30.439700,  833.93007,  106.88762, 000000
2020-12-17 14:09:30.439955,  838.52821,  106.88762, 000000
2020-12-17 14:09:30.440212,  843.21289,  106.88762, 000000
2020-12-17 14:09:30.440468,  847.55974,  106.88762, 000000
2020-12-17 14:09:30.440724,  851.37122,  106.88762, 000000
2020-12-17 14:09:30.440980,  854.26216,  106.88762, 000000
2020-12-17 14:09:30.441236,  855.92156,  106.88762, 000000
2020-12-17 14:09:30.441492,  856.06294,  106.88762, 000000
2020-12-17 14:09:30.441748,  854.31438,  106.88762, 000000
2020-12-17 14:09:30.442004,  850.34912,  106.88762, 000000
