Controller name: DT6220, Controller serial number: 1102, Controller software version: 1.1l, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.3a;8010079, Average type: 4, Average count: 7, Sample time: 256 µs, Measurement rate: 3906.250 Hz, 
Channel 1:, Sensor name: DL6220/ECL3, Serial number: 1034, Article number: 2303023, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6220/ECL3, Serial number: 1035, Article number: 2303023, Range: 100, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2020-12-17 14:14:53.306, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2020-12-17 14:15:48.306883, 1755.69199,  106.88762, 000000
2020-12-17 14:15:48.307139, 1768.23424,  106.88762, 000000
2020-12-17 14:15:48.307395, 1776.42928,  106.88762, 000000
2020-12-17 14:15:48.307651, 1779.34562,  106.88762, 000000
2020-12-17 14:15:48.307907, 1776.51905,  106.88762, 000000
2020-12-17 14:15:48.308163, 1767.25660,  106.88762, 000000
2020-12-17 14:15:48.308419, 1750.77520,  106.88762, 000000
2020-12-17 14:15:48.308675, 1726.68503,  106.88762, 000000
2020-12-17 14:15:48.308931, 1694.98787,  106.88762, 000000
2020-12-17 14:15:48.309187, 1656.14460,  106.88762, 000000
2020-12-17 14:15:48.309443, 1611.14798,  106.88762, 000000
2020-12-17 14:15:48.309699, 1561.03453,  106.88762, 000000
2020-12-17 14:15:48.309955, 1507.35316,  106.88762, 000000
2020-12-17 14:15:48.310211, 1451.61041,  106.88762, 000000
2020-12-17 14:15:48.310467, 1395.05395,  106.88762, 000000
2020-12-17 14:15:48.310723, 1339.25792,  106.88762, 000000
2020-12-17 14:15:48.310979, 1284.75912,  106.88762, 000000
2020-12-17 14:15:48.311235, 1232.22811,  106.88762, 000000
2020-12-17 14:15:48.311491, 1182.06854,  106.88762, 000000
2020-12-17 14:15:48.311747, 1134.57222,  106.88762, 000000
2020-12-17 14:15:48.312003, 1090.30229,  106.88762, 000000
2020-12-17 14:15:48.312259, 1049.50089,  106.88762, 000000
2020-12-17 14:15:48.312515, 1012.69740,  106.88762, 000000
2020-12-17 14:15:48.312771,  980.90786,  106.88762, 000000
2020-12-17 14:15:48.313027,  954.92023,  106.88762, 000000
2020-12-17 14:15:48.313283,  935.79918,  106.88762, 000000
2020-12-17 14:15:48.313539,  924.42995,  106.88762, 000000
2020-12-17 14:15:48.313795,  921.01138,  106.88762, 000000
2020-12-17 14:15:48.314051,  925.37301,  106.88762, 000000
2020-12-17 14:15:48.314307,  936.85943,  106.88762, 000000
2020-12-17 14:15:48.314563,  954.62721,  106.88762, 000000
2020-12-17 14:15:48.314819,  977.69600,  106.88762, 000000
2020-12-17 14:15:48.315075, 1004.91422,  106.88762, 000000
2020-12-17 14:15:48.315331, 1035.35611,  106.88762, 000000
2020-12-17 14:15:48.315587, 1068.31915,  106.88762, 000000
2020-12-17 14:15:48.315843, 1103.16414,  106.88762, 000000
2020-12-17 14:15:48.316099, 1139.61477,  106.88762, 000000
2020-12-17 14:15:48.316355, 1177.62942,  106.88762, 000000
2020-12-17 14:15:48.316611, 1217.05647,  106.88762, 000000
2020-12-17 14:15:48.316867, 1257.24812,  106.88762, 000000
2020-12-17 14:15:48.317123, 1297.59606,  106.88762, 000000
2020-12-17 14:15:48.317379, 1336.87135,  106.88762, 000000
2020-12-17 14:15:48.317635, 1373.64932,  106.88762, 000000
2020-12-17 14:15:48.317891, 1406.93685,  106.88762, 000000
2020-12-17 14:15:48.318147, 1435.48902,  106.88762, 000000
2020-12-17 14:15:48.318403, 1458.46840,  106.88762, 000000
2020-12-17 14:15:48.318659, 1475.28180,  106.88762, 000000
2020-12-17 14:15:48.318915, 1486.00730,  106.88762, 000000
2020-12-17 14:15:48.319171, 1490.93708,  106.88762, 000000
2020-12-17 14:15:48.319427, 1491.02697,  106.88762, 000000
2020-12-17 14:15:48.319683, 1487.37141,  106.88762, 000000
2020-12-17 14:15:48.319939, 1480.90646,  106.88762, 000000
2020-12-17 14:15:48.320195, 1472.77304,  106.88762, 000000
2020-12-17 14:15:48.320451, 1463.55399,  106.88762, 000000
2020-12-17 14:15:48.320707, 1453.89554,  106.88762, 000000
2020-12-17 14:15:48.320963, 1444.02334,  106.88762, 000000
2020-12-17 14:15:48.321219, 1433.89043,  106.88762, 000000
2020-12-17 14:15:48.321475, 1423.81092,  106.88762, 000000
2020-12-17 14:15:48.321731, 1413.75288,  106.88762, 000000
2020-12-17 14:15:48.321987, 1403.97569,  106.88762, 000000
2020-12-17 14:15:48.322243, 1395.26387,  106.88762, 000000
2020-12-17 14:15:48.322499, 1388.38121,  106.88762, 000000
2020-12-17 14:15:48.322755, 1384.70157,  106.88762, 000000
2020-12-17 14:15:48.323011, 1385.20297,  106.88762, 000000
2020-12-17 14:15:48.323267, 1391.14674,  106.88762, 000000
2020-12-17 14:15:48.323523, 1403.14814,  106.88762, 000000
2020-12-17 14:15:48.323779, 1421.06494,  106.88762, 000000
2020-12-17 14:15:48.324035, 1444.69914,  106.88762, 000000
2020-12-17 14:15:48.324291, 1473.06403,  106.88762, 000000
2020-12-17 14:15:48.324547, 1504.71064,  106.88762, 000000
2020-12-17 14:15:48.324803, 1538.20536,  106.88762, 000000
2020-12-17 14:15:48.325059, 1572.35060,  106.88762, 000000
2020-12-17 14:15:48.325315, 1605.67269,  106.88762, 000000
2020-12-17 14:15:48.325571, 1637.22775,  106.88762, 000000
2020-12-17 14:15:48.325827, 1666.65743,  106.88762, 000000
2020-12-17 14:15:48.326083, 1693.26625,  106.88762, 000000
2020-12-17 14:15:48.326339, 1716.99093,  106.88762, 000000
2020-12-17 14:15:48.326595, 1737.56812,  106.88762, 000000
2020-12-17 14:15:48.326851, 1754.36150,  106.88762, 000000
2020-12-17 14:15:48.327107, 1767.25696,  106.88762, 000000
2020-12-17 14:15:48.327363, 1775.66908,  106.88762, 000000
2020-12-17 14:15:48.327619, 1778.97822,  106.88762, 000000
2020-12-17 14:15:48.327875, 1776.79728,  106.88762, 000000
2020-12-17 14:15:48.328131, 1768.21648,  106.88762, 000000
2020-12-17 14:15:48.328387, 1752.33875,  106.88762, 000000
2020-12-17 14:15:48.328643, 1729.06850,  106.88762, 000000
2020-12-17 14:15:48.328899, 1698.23907,  106.88762, 000000
2020-12-17 14:15:48.329155, 1660.05144,  106.88762, 000000
2020-12-17 14:15:48.329411, 1615.71310,  106.88762, 000000
2020-12-17 14:15:48.329667, 1566.17281,  106.88762, 000000
2020-12-17 14:15:48.329923, 1512.72234,  106.88762, 000000
2020-12-17 14:15:48.330179, 1456.99402,  106.88762, 000000
2020-12-17 14:15:48.330435, 1400.43732,  106.88762, 000000
2020-12-17 14:15:48.330691, 1344.35447,  106.88762, 000000
2020-12-17 14:15:48.330947, 1289.66351,  106.88762, 000000
2020-12-17 14:15:48.331203, 1237.03487,  106.88762, 000000
2020-12-17 14:15:48.331459, 1186.69517,  106.88762, 000000
2020-12-17 14:15:48.331715, 1139.03851,  106.88762, 000000
2020-12-17 14:15:48.331971, 1094.41251,  106.88762, 000000
2020-12-17 14:15:48.332227, 1053.28244,  106.88762, 000000
2020-12-17 14:15:48.332483, 1016.11966,  106.88762, 000000
2020-12-17 14:15:48.332739,  983.77818,  106.88762, 000000
2020-12-17 14:15:48.332995,  957.26639,  106.88762, 000000
2020-12-17 14:15:48.333251,  937.53701,  106.88762, 000000
2020-12-17 14:15:48.333507,  925.40031,  106.88762, 000000
2020-12-17 14:15:48.333763,  921.31239,  106.88762, 000000
2020-12-17 14:15:48.334019,  925.00990,  106.88762, 000000
2020-12-17 14:15:48.334275,  935.82385,  106.88762, 000000
2020-12-17 14:15:48.334531,  953.09144,  106.88762, 000000
2020-12-17 14:15:48.334787,  975.63332,  106.88762, 000000
2020-12-17 14:15:48.335043, 1002.46853,  106.88762, 000000
2020-12-17 14:15:48.335299, 1032.64362,  106.88762, 000000
2020-12-17 14:15:48.335555, 1065.32985,  106.88762, 000000
